title,date
神东电力有限责任公司2019年内部公开招聘公告,2019年08月20日
国能集团有限公司2019年内部公开招聘公告,2019年08月20日
国家能源集团神朔铁路分公司2019年社会招聘公告,2019年08月12日
国电新能源技术研究院有限公司2019年度内部公开招聘公告,2019年08月09日
国家能源集团黄骅港务公司2019年系统内公开招聘公告,2019年08月08日
国家能源集团煤焦化有限责任公司内部公开招聘公告,2019年08月07日
国电海南分公司内部公开招聘公告,2019年08月07日
国电福建电力有限公司2019年内部公开招聘公告,2019年08月06日
国家能源集团新疆能源公司2019年春季毕业生招聘拟录用人员信息表,2019年07月24日
国家能源集团胜利能源公司2018年补充用工面向社会公开招聘公告,2019年07月15日
国建能源集团包头能源公司2019年毕业生春季招聘拟录用人员名单,2019年07月09日
国家能源集团榆林神华能源有限责任公司矿井生产岗位熟练工招聘公告,2019年06月05日
国家能源集团化工公司2019年社会招聘公告,2019年06月04日
国华能源投资有限公司下属神华氢能科技如皋有限责任公司系统内招聘公告,2019年06月03日
国家能源集团神延煤炭公司,2019年05月29日
国家能源集团胜利能源分公司内部公开招聘公告,2019年05月10日
国家能源投资集团有限责任公司2019年毕业生春季招聘公告,2019年04月22日
国家能源集团销售集团在系统内公开招聘财务人员公告,2019年03月29日
国家能源集团神延煤炭公司2019年社会招聘公告,2019年03月15日
神东煤炭集团社会招聘公告,2019年03月14日
神维公司补充2018年劳动用工招聘公告,2019年03月12日
国家能源集团国华能源投资有限公司内部公开招聘公告,2019年02月26日
国家能源集团榆林神华能源有限责任公司2019年高校毕业生招聘拟录用人员信息表（第一批）,2019年01月18日
神华国能集团有限公司公开招聘公告,2019年01月16日
神华神东电力有限责任公司公开招聘公告,2019年01月16日
2019年国电甘肃公司应届毕业生招聘录取人员情况表,2019年01月14日
国家能源集团神东电力公司2019年度接收高校毕业生信息表,2019年01月12日
国家能源集团神华铁路货车运输有限责任公司公开招聘公告,2018年12月29日
神华中海航运有限公司2018年船员招聘公告,2018年11月05日
神华中海航运有限公司2018年管理岗位招聘公告,2018年10月31日
关于国家能源投资集团总部部分缺编岗位公开招聘公告,2018年10月31日
国家能源投资集团有限责任公司2019年高校毕业生招聘公告,2018年10月23日
国电山东风力能源有限公司风电场运行人员招聘公告,2018年09月21日
神华国能集团有限公司2018年高校毕业生第二批招聘公告,2018年08月28日
神华神东电力有限责任公司2018年高校毕业生第二批招聘公告,2018年08月28日
国家能源集团国华能源投资有限公司2018年内部招聘公告,2018年05月17日
中国节能减排有限公司公开招聘公告,2018年04月25日
国家能源集团在京单位2018年应届毕业生招聘第一轮测试通知,2018年01月17日
